0 0.01
1 0.0397
2 0.15407173000000002
3 0.5450726260444213
4 1.2889780011888006
5 0.17151914210917552
6 0.5978201201070994
7 1.3191137924137974
8 0.056271577646256565
9 0.21558683923263022
10 0.722914301179573
11 1.3238419441684408
12 0.03769529725473175
13 0.14651838271355924
14 0.521670621435246
15 1.2702617739350768
16 0.24035217277824272
17 0.7881011902353041
18 1.2890943027903075
19 0.17108484670194324
20 0.5965293124946907
21 1.3185755879825978
22 0.058377608259430724
23 0.22328659759944824
24 0.7435756763951792
25 1.315588346001072
26 0.07003529560277899
27 0.26542635452061003
28 0.8503519690601384
29 1.2321124623871897
30 0.37414648963928676
31 1.0766291714289444
32 0.8291255674004515
33 1.2541546500504441
34 0.29790694147232066
35 0.9253821285571046
36 1.1325322626697856
37 0.6822410727153098
38 1.3326056469620293
39 0.0029091569028512065
40 0.011611238029748606
